File Updated: 29-May-2025 16:31:49 
Data version 2.5 
Site:" Bondville, United States" 
Site_Code,Latitude,Longitude,Elevation_meters,Filter_ID,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Analytical_MDL,MDL,UNC,Method_Code,Collection_Description,Analysis_Description,Conditions,Flag
USBO,   40.0533,-88.3719,212, USBO-0018, 2015,10,23,9,2015,11,1,9,24,28920, Lead PM2.5, -0.02, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0020, 2015,11,10,9,2015,11,19,9,24,28920, Lead PM2.5, -0.84, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0021, 2015,11,19,9,2015,11,28,9,24,28920, Lead PM2.5, -0.84, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0023, 2015,12,16,9,2015,12,25,9,24,28920, Lead PM2.5, -0.67, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28101, Filter PM2.5 mass, 3.7, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,112,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28101, Filter PM2.5 mass, 5, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,112,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Gravimetric; mass concentration presented at RH = 35%,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28401, Sulfate Ion PM2.5, 0.7, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28401, Sulfate Ion PM2.5, 0.97, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28802, Ammonium Ion PM2.5, 0.28, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28802, Ammonium Ion PM2.5, 0.41, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28801, Sodium Ion PM2.5, 0.11, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28801, Sodium Ion PM2.5, 0.06, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28403, Phosphate Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28403, Phosphate Ion PM2.5, 0, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28803, Potassium Ion PM2.5, 0.07, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28803, Potassium Ion PM2.5, 0.05, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28804, Magnesium Ion PM2.5, 11, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28804, Magnesium Ion PM2.5, 18.3, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28805, Calcium Ion PM2.5, 0.19, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28805, Calcium Ion PM2.5, 0.33, Micrograms per cubic meter (ug/m3), NaN,NaN,NaN,312,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography; mass concentration presented at RH = 0%;,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28901, Lithium PM2.5, -0.18, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28901, Lithium PM2.5, -0.08, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28804, Magnesium PM2.5, 6.61, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28804, Magnesium PM2.5, 14.84, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28902, Aluminum PM2.5, 7.25, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28902, Aluminum PM2.5, 0.54, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28903, Phosphorus PM2.5, -38.93, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28903, Phosphorus PM2.5, -66.17, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28904, Titanium PM2.5, 0.51, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28904, Titanium PM2.5, -0.14, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28905, Vanadium PM2.5, 0.21, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28905, Vanadium PM2.5, 0.1, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28906, Chromium PM2.5, 0.73, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28906, Chromium PM2.5, 0.57, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28907, Manganese PM2.5, 3.1, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28907, Manganese PM2.5, 0.86, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28908, Iron PM2.5, 21.38, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28908, Iron PM2.5, 11.64, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28909, Cobalt PM2.5, 0.03, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28909, Cobalt PM2.5, 0.01, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28910, Nickel PM2.5, 22.03, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28910, Nickel PM2.5, 4.79, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28911, Copper PM2.5, 1.06, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28911, Copper PM2.5, 11.75, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28912, Zinc PM2.5, 35.5, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28912, Zinc PM2.5, 16.51, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28913, Arsenic PM2.5, 0.09, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28913, Arsenic PM2.5, 0.03, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28914, Selenium PM2.5, 0.24, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28914, Selenium PM2.5, 0.19, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28915, Gold PM2.5, -0.09, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28915, Gold PM2.5, 0.41, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28916, Cadmium PM2.5, 0.03, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28916, Cadmium PM2.5, 0.09, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28918, Barium PM2.5, 1.36, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28918, Barium PM2.5, 0.19, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28919, Cerium PM2.5, 0.04, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28919, Cerium PM2.5, 0.03, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0033, 2015,12,31,9,2016,1,9,9,24,28920, Lead PM2.5, 2.2, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
USBO,   40.0533,-88.3719,212, USBO-0038, 2016,3,27,9,2016,4,5,9,24,28920, Lead PM2.5, 1.33, Nanograms per cubic meter (ng/m3), NaN,NaN,NaN,412,  AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS; mass concentration presented at RH = 0%reported value of 0 ug/m3 indicates measurement below MDL for analysis method,Ambient local,
